path,case,n,h_max,h,w,n_cell_10,n_cell_30,ihc_score,label
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (127).TIF,7 Dec 23 HER2 3+ D+ 01,59,150,960,1224,552,401,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (129).TIF,7 Dec 23 HER2 3+ D+ 01,83,479,960,1224,855,409,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (115).TIF,7 Dec 23 HER2 3+ D+ 01,35,149,960,1224,846,444,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (79).TIF,7 Dec 23 HER2 3+ D+ 01,84,324,960,1224,718,401,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (21).TIF,7 Dec 23 HER2 3+ D+ 01,86,354,960,1224,933,407,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (108).TIF,7 Dec 23 HER2 3+ D+ 01,45,175,960,1224,699,460,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (116).TIF,7 Dec 23 HER2 3+ D+ 01,46,171,960,1224,988,487,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (66).TIF,7 Dec 23 HER2 3+ D+ 01,83,401,960,1224,688,359,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (144).TIF,7 Dec 23 HER2 3+ D+ 01,90,434,960,1224,905,342,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (51).TIF,7 Dec 23 HER2 3+ D+ 01,87,327,960,1224,684,407,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (123).TIF,7 Dec 23 HER2 3+ D+ 01,48,203,960,1224,951,568,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (122).TIF,7 Dec 23 HER2 3+ D+ 01,56,161,960,1224,478,377,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (93).TIF,7 Dec 23 HER2 3+ D+ 01,95,250,960,1224,1022,530,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (15).TIF,7 Dec 23 HER2 3+ D+ 01,76,145,960,1224,1038,565,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (137).TIF,7 Dec 23 HER2 3+ D+ 01,72,290,960,1224,917,506,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (136).TIF,7 Dec 23 HER2 3+ D+ 01,58,189,960,1224,777,460,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (35).TIF,7 Dec 23 HER2 3+ D+ 01,73,375,960,1224,1054,568,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (104).TIF,7 Dec 23 HER2 3+ D+ 01,70,309,960,1224,655,425,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (83).TIF,7 Dec 23 HER2 3+ D+ 01,46,258,960,1224,887,488,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (64).TIF,7 Dec 23 HER2 3+ D+ 01,46,195,960,1224,882,508,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (60).TIF,7 Dec 23 HER2 3+ D+ 01,92,270,960,1224,1066,537,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (128).TIF,7 Dec 23 HER2 3+ D+ 01,71,227,960,1224,629,389,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (131).TIF,7 Dec 23 HER2 3+ D+ 01,46,82,960,1224,963,565,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (92).TIF,7 Dec 23 HER2 3+ D+ 01,40,179,960,1224,766,481,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (37).TIF,7 Dec 23 HER2 3+ D+ 01,87,186,960,1224,1101,505,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (82).TIF,7 Dec 23 HER2 3+ D+ 01,60,149,960,1224,852,553,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (78).TIF,7 Dec 23 HER2 3+ D+ 01,50,232,960,1224,1072,569,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (61).TIF,7 Dec 23 HER2 3+ D+ 01,91,325,960,1224,609,377,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (63).TIF,7 Dec 23 HER2 3+ D+ 01,54,241,960,1224,885,476,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (49).TIF,7 Dec 23 HER2 3+ D+ 01,87,340,960,1224,626,393,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/Control 3+ 66-10097 D.TIF,7 Dec 23 HER2 3+ D+ 01,64,267,960,1224,483,364,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (12).TIF,7 Dec 23 HER2 3+ D+ 01,82,164,960,1224,757,508,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (4).TIF,7 Dec 23 HER2 3+ D+ 01,72,329,960,1224,778,436,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (112).TIF,7 Dec 23 HER2 3+ D+ 01,48,137,960,1224,990,541,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (96).TIF,7 Dec 23 HER2 3+ D+ 01,53,93,960,1224,645,411,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (14).TIF,7 Dec 23 HER2 3+ D+ 01,65,219,960,1224,586,388,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (89).TIF,7 Dec 23 HER2 3+ D+ 01,66,278,960,1224,764,446,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (3).TIF,7 Dec 23 HER2 3+ D+ 01,64,208,960,1224,897,464,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (101).TIF,7 Dec 23 HER2 3+ D+ 01,54,277,960,1224,910,495,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (65).TIF,7 Dec 23 HER2 3+ D+ 01,79,361,960,1224,528,342,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (141).TIF,7 Dec 23 HER2 3+ D+ 01,45,270,960,1224,959,528,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (95).TIF,7 Dec 23 HER2 3+ D+ 01,34,101,960,1224,755,461,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (140).TIF,7 Dec 23 HER2 3+ D+ 01,42,189,960,1224,842,477,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (143).TIF,7 Dec 23 HER2 3+ D+ 01,78,361,960,1224,793,522,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (98).TIF,7 Dec 23 HER2 3+ D+ 01,50,177,960,1224,915,493,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (72).TIF,7 Dec 23 HER2 3+ D+ 01,67,175,960,1224,951,508,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (75).TIF,7 Dec 23 HER2 3+ D+ 01,46,101,960,1224,509,371,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (56).TIF,7 Dec 23 HER2 3+ D+ 01,76,214,960,1224,746,441,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (85).TIF,7 Dec 23 HER2 3+ D+ 01,39,166,960,1224,1054,536,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (33).TIF,7 Dec 23 HER2 3+ D+ 01,74,404,960,1224,517,323,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (20).TIF,7 Dec 23 HER2 3+ D+ 01,77,371,960,1224,891,381,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (121).TIF,7 Dec 23 HER2 3+ D+ 01,66,175,960,1224,528,314,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (107).TIF,7 Dec 23 HER2 3+ D+ 01,84,315,960,1224,708,505,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (147).TIF,7 Dec 23 HER2 3+ D+ 01,48,240,960,1224,655,428,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (103).TIF,7 Dec 23 HER2 3+ D+ 01,46,151,960,1224,1086,568,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (124).TIF,7 Dec 23 HER2 3+ D+ 01,75,336,960,1224,684,457,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (97).TIF,7 Dec 23 HER2 3+ D+ 01,45,104,960,1224,893,466,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (57).TIF,7 Dec 23 HER2 3+ D+ 01,75,293,960,1224,381,235,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (47).TIF,7 Dec 23 HER2 3+ D+ 01,79,323,960,1224,757,432,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (130).TIF,7 Dec 23 HER2 3+ D+ 01,77,399,960,1224,655,434,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (100).TIF,7 Dec 23 HER2 3+ D+ 01,44,288,960,1224,824,484,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (18).TIF,7 Dec 23 HER2 3+ D+ 01,86,399,960,1224,620,377,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (88).TIF,7 Dec 23 HER2 3+ D+ 01,92,293,960,1224,776,450,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (105).TIF,7 Dec 23 HER2 3+ D+ 01,64,271,960,1224,943,524,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (10).TIF,7 Dec 23 HER2 3+ D+ 01,75,282,960,1224,839,433,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (71).TIF,7 Dec 23 HER2 3+ D+ 01,84,319,960,1224,753,429,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (120).TIF,7 Dec 23 HER2 3+ D+ 01,67,92,960,1224,807,458,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (77).TIF,7 Dec 23 HER2 3+ D+ 01,45,214,960,1224,927,511,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (91).TIF,7 Dec 23 HER2 3+ D+ 01,53,203,960,1224,791,465,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (74).TIF,7 Dec 23 HER2 3+ D+ 01,71,228,960,1224,643,354,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (133).TIF,7 Dec 23 HER2 3+ D+ 01,73,545,960,1224,618,231,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (135).TIF,7 Dec 23 HER2 3+ D+ 01,65,252,960,1224,807,498,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (126).TIF,7 Dec 23 HER2 3+ D+ 01,64,199,960,1224,739,444,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (2).TIF,7 Dec 23 HER2 3+ D+ 01,59,158,960,1224,771,458,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (59).TIF,7 Dec 23 HER2 3+ D+ 01,62,229,960,1224,688,384,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (68).TIF,7 Dec 23 HER2 3+ D+ 01,75,236,960,1224,476,299,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (94).TIF,7 Dec 23 HER2 3+ D+ 01,54,160,960,1224,1135,615,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (146).TIF,7 Dec 23 HER2 3+ D+ 01,62,376,960,1224,566,420,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (36).TIF,7 Dec 23 HER2 3+ D+ 01,74,240,960,1224,871,533,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (142).TIF,7 Dec 23 HER2 3+ D+ 01,79,573,960,1224,1030,524,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (6).TIF,7 Dec 23 HER2 3+ D+ 01,54,305,960,1224,846,464,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (132).TIF,7 Dec 23 HER2 3+ D+ 01,64,158,960,1224,837,546,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (28).TIF,7 Dec 23 HER2 3+ D+ 01,82,306,960,1224,911,507,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (62).TIF,7 Dec 23 HER2 3+ D+ 01,51,244,960,1224,592,370,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (111).TIF,7 Dec 23 HER2 3+ D+ 01,36,154,960,1224,776,457,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (52).TIF,7 Dec 23 HER2 3+ D+ 01,82,330,960,1224,721,435,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (11).TIF,7 Dec 23 HER2 3+ D+ 01,90,268,960,1224,893,501,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (31).TIF,7 Dec 23 HER2 3+ D+ 01,95,408,960,1224,504,300,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (27).TIF,7 Dec 23 HER2 3+ D+ 01,99,257,960,1224,838,499,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (102).TIF,7 Dec 23 HER2 3+ D+ 01,33,149,960,1224,1073,547,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (55).TIF,7 Dec 23 HER2 3+ D+ 01,79,379,960,1224,671,407,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (138).TIF,7 Dec 23 HER2 3+ D+ 01,58,191,960,1224,843,446,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (109).TIF,7 Dec 23 HER2 3+ D+ 01,45,132,960,1224,649,463,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (125).TIF,7 Dec 23 HER2 3+ D+ 01,80,327,960,1224,834,507,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (34).TIF,7 Dec 23 HER2 3+ D+ 01,58,193,960,1224,1191,594,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (42).TIF,7 Dec 23 HER2 3+ D+ 01,72,367,960,1224,899,483,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (90).TIF,7 Dec 23 HER2 3+ D+ 01,61,186,960,1224,776,475,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (38).TIF,7 Dec 23 HER2 3+ D+ 01,75,295,960,1224,979,514,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (118).TIF,7 Dec 23 HER2 3+ D+ 01,55,142,960,1224,826,535,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (113).TIF,7 Dec 23 HER2 3+ D+ 01,44,130,960,1224,973,484,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (23).TIF,7 Dec 23 HER2 3+ D+ 01,90,323,960,1224,856,485,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (99).TIF,7 Dec 23 HER2 3+ D+ 01,44,214,960,1224,649,388,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (53).TIF,7 Dec 23 HER2 3+ D+ 01,77,175,960,1224,923,514,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (24).TIF,7 Dec 23 HER2 3+ D+ 01,105,271,960,1224,720,410,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (117).TIF,7 Dec 23 HER2 3+ D+ 01,80,215,960,1224,1250,567,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (80).TIF,7 Dec 23 HER2 3+ D+ 01,55,207,960,1224,910,473,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (8).TIF,7 Dec 23 HER2 3+ D+ 01,74,368,960,1224,937,488,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (45).TIF,7 Dec 23 HER2 3+ D+ 01,86,219,960,1224,901,402,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (30).TIF,7 Dec 23 HER2 3+ D+ 01,87,288,960,1224,714,418,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (29).TIF,7 Dec 23 HER2 3+ D+ 01,71,186,960,1224,1038,569,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (13).TIF,7 Dec 23 HER2 3+ D+ 01,53,226,960,1224,1038,563,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (69).TIF,7 Dec 23 HER2 3+ D+ 01,35,168,960,1224,833,464,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (58).TIF,7 Dec 23 HER2 3+ D+ 01,48,183,960,1224,885,472,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (48).TIF,7 Dec 23 HER2 3+ D+ 01,57,333,960,1224,628,424,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (17).TIF,7 Dec 23 HER2 3+ D+ 01,33,84,960,1224,599,457,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (39).TIF,7 Dec 23 HER2 3+ D+ 01,70,205,960,1224,899,563,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (87).TIF,7 Dec 23 HER2 3+ D+ 01,93,196,960,1224,738,384,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (76).TIF,7 Dec 23 HER2 3+ D+ 01,60,224,960,1224,1026,537,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (134).TIF,7 Dec 23 HER2 3+ D+ 01,43,168,960,1224,748,490,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (19).TIF,7 Dec 23 HER2 3+ D+ 01,78,252,960,1224,792,463,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (5).TIF,7 Dec 23 HER2 3+ D+ 01,51,232,960,1224,801,468,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (22).TIF,7 Dec 23 HER2 3+ D+ 01,94,385,960,1224,521,346,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (114).TIF,7 Dec 23 HER2 3+ D+ 01,48,270,960,1224,842,457,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (41).TIF,7 Dec 23 HER2 3+ D+ 01,82,316,960,1224,415,282,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (110).TIF,7 Dec 23 HER2 3+ D+ 01,41,165,960,1224,674,415,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (86).TIF,7 Dec 23 HER2 3+ D+ 01,34,132,960,1224,635,409,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (84).TIF,7 Dec 23 HER2 3+ D+ 01,44,165,960,1224,903,500,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (1).TIF,7 Dec 23 HER2 3+ D+ 01,71,244,960,1224,602,380,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (70).TIF,7 Dec 23 HER2 3+ D+ 01,77,258,960,1224,791,396,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (9).TIF,7 Dec 23 HER2 3+ D+ 01,55,213,960,1224,662,422,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (7).TIF,7 Dec 23 HER2 3+ D+ 01,70,232,960,1224,994,502,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (40).TIF,7 Dec 23 HER2 3+ D+ 01,86,383,960,1224,547,361,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (139).TIF,7 Dec 23 HER2 3+ D+ 01,73,369,960,1224,655,384,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (16).TIF,7 Dec 23 HER2 3+ D+ 01,82,410,960,1224,757,476,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (119).TIF,7 Dec 23 HER2 3+ D+ 01,69,137,960,1224,819,492,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (67).TIF,7 Dec 23 HER2 3+ D+ 01,59,228,960,1224,498,284,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (32).TIF,7 Dec 23 HER2 3+ D+ 01,71,242,960,1224,563,318,3+,1
./Data_Chula/7 Dec 23 HER2 3+ D+ 01/HER2 3+ D+ (50).TIF,7 Dec 23 HER2 3+ D+ 01,92,322,960,1224,502,295,3+,1
